"ID","Year_HGU","Meantemp","Maxtemp","Buffer"
4463,2017,4.57367169857025,13.1546068191528,"15km"
4464,2017,4.57367169857025,13.1546068191528,"15km"
4465,2017,4.57367169857025,13.1546068191528,"15km"
4466,2017,4.57367169857025,13.1546068191528,"15km"
4467,2017,4.57367169857025,13.1546068191528,"15km"
4468,2017,4.57367169857025,13.1546068191528,"15km"
4469,2017,4.57367169857025,13.1546068191528,"15km"
4470,2017,4.57367169857025,13.1546068191528,"15km"
4471,2017,4.57367169857025,13.1546068191528,"15km"
4472,2017,4.57367169857025,13.1546068191528,"15km"
4473,2017,4.57367169857025,13.1546068191528,"15km"
4474,2017,4.57367169857025,13.1546068191528,"15km"
4475,2017,4.57367169857025,13.1546068191528,"15km"
4476,2017,4.57367169857025,13.1546068191528,"15km"
4477,2017,4.57367169857025,13.1546068191528,"15km"
4478,2017,4.57367169857025,13.1546068191528,"15km"
4479,2017,4.57367169857025,13.1546068191528,"15km"
4480,2017,4.57367169857025,13.1546068191528,"15km"
4481,2017,4.57367169857025,13.1546068191528,"15km"
4482,2017,4.57367169857025,13.1546068191528,"15km"
4483,2017,4.57367169857025,13.1546068191528,"15km"
4484,2017,4.57367169857025,13.1546068191528,"15km"
4485,2017,4.57367169857025,13.1546068191528,"15km"
4486,2017,4.57367169857025,13.1546068191528,"15km"
4487,2017,4.57367169857025,13.1546068191528,"15km"
4488,2017,4.57367169857025,13.1546068191528,"15km"
4489,2017,4.57367169857025,13.1546068191528,"15km"
4490,2017,4.56960353851318,13.0806665420532,"15km"
4491,2017,4.56960353851318,13.0806665420532,"15km"
4492,2017,4.56960353851318,13.0806665420532,"15km"
4493,2017,4.56960353851318,13.0806665420532,"15km"
4494,2017,4.56960353851318,13.0806665420532,"15km"
4495,2017,4.56960353851318,13.0806665420532,"15km"
4496,2017,4.56960353851318,13.0806665420532,"15km"
4497,2017,4.57367169857025,13.1546068191528,"15km"
4498,2017,4.57367169857025,13.1546068191528,"15km"
4499,2017,4.57367169857025,13.1546068191528,"15km"
4500,2017,4.57367169857025,13.1546068191528,"15km"
4501,2017,4.57367169857025,13.1546068191528,"15km"
4502,2017,4.57367169857025,13.1546068191528,"15km"
4503,2017,4.57367169857025,13.1546068191528,"15km"
4504,2017,4.57367169857025,13.1546068191528,"15km"
4505,2017,4.57367169857025,13.1546068191528,"15km"
4506,2017,4.57367169857025,13.1546068191528,"15km"
4507,2017,4.57367169857025,13.1546068191528,"15km"
4508,2017,4.57367169857025,13.1546068191528,"15km"
4509,2017,4.57367169857025,13.1546068191528,"15km"
4510,2017,4.57367169857025,13.1546068191528,"15km"
4511,2017,4.57367169857025,13.1546068191528,"15km"
4512,2017,4.57367169857025,13.1546068191528,"15km"
4513,2017,4.57367169857025,13.1546068191528,"15km"
4514,2017,4.57367169857025,13.1546068191528,"15km"
4515,2017,4.57367169857025,13.1546068191528,"15km"
4516,2017,4.57367169857025,13.1546068191528,"15km"
4517,2017,4.57367169857025,13.1546068191528,"15km"
4518,2017,4.57367169857025,13.1546068191528,"15km"
4519,2017,4.57367169857025,13.1546068191528,"15km"
4520,2017,4.57367169857025,13.1546068191528,"15km"
4521,2017,4.56960353851318,13.0806665420532,"15km"
4522,2017,4.56960353851318,13.0806665420532,"15km"
4523,2017,4.56960353851318,13.0806665420532,"15km"
4524,2017,4.56960353851318,13.0806665420532,"15km"
4525,2017,4.57367169857025,13.1546068191528,"15km"
4526,2017,4.57367169857025,13.1546068191528,"15km"
4527,2017,4.57367169857025,13.1546068191528,"15km"
4528,2017,4.57011651992798,13.1276893615723,"10km"
4529,2017,4.57011651992798,13.1276893615723,"10km"
4530,2017,4.57011651992798,13.1276893615723,"10km"
4531,2017,4.57011651992798,13.1276893615723,"10km"
4532,2017,4.57011651992798,13.1276893615723,"10km"
4533,2017,4.57011651992798,13.1276893615723,"10km"
